Date,company name,open,high,low,closing,avg_price_1,avg_volume_30,ROC_27,std_price_2,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts,gold
3/15/2023,Centerra Gold Inc.,6.34,6.395,6.0114,6.13,6.35,195114.76666666666,-1.762820513,0.06363961,0,0,0,0,0,0,0,0,0,0,0,0,1926.6
3/15/2023,Seabridge Gold Inc.,11.63,11.73,11.21,11.36,11.38,270708.43333333335,-0.95902354,0.098994949,0,0,0,0,0,0,0,0,0,0,0,0,1926.6
3/15/2023,DRDGOLD Limited,7.66,7.8399,7.29,7.39,7.45,336027.4666666667,-2.119205298,0.15556349186106466,0,0,0,0,0,0,0,0,0,0,0,0,1926.6
3/15/2023,Caledonia Mining Corporation Plc,13.88,14,13.44,13.73,13.9,43738.833333333336,5.6153846153846185,0.091923882,0,0,0,0,0,0,0,0,0,0,0,0,1926.6
3/15/2023,"Idaho Strategic Resources, Inc.",4.95,5.15,4.92,4.92,4.96,9700.633333333333,-10.54545455,0.049497475,0,0,0,0,0,0,0,0,0,0,0,0,1926.6
3/15/2023,"Contango Ore, Inc.",23.26,23.26,22.6,22.6,23.41,1160.5,0.1773049645390191,0.41719300089985417,0,0,0,0,0,0,0,0,0,0,0,0,1926.6
3/16/2023,Newmont Corporation,46.21,46.21,44.69,45.78,46.11,8125767.2,0.7926023778071322,0.8768124086712595,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Agnico Eagle Mine,48.25,48.32,47.145,48.17,48.17,4088908.533333333,4.196409258,0.21920310216834604,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Barrick Gold Cor,17.55,17.58,17,17.4,17.48,19755199.633333333,3.942652329749105,0.28991378028646614,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Wheaton Precious Metals Corp.,44.06,44.15,42.38,43.38,43.98,2542691.6333333333,2.601702932828764,0.056568542492687716,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Franco-Nevada Corporation,135.5,137.03,132.71,136.77,135.49,746303.4,3.261608154020402,0.9899494936594669,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Gold Fields Limited,10.82,10.93,10.51,10.85,10.95,5903214.3,7.425742574257425,0.14142135623724997,0,0,0,0,0,1,0,0,0,0,0,0,1919
3/16/2023,AngloGold Ashant,19.27,19.56,18.99,19.55,19.7,3453260.3666666667,5.847319978,0.007071068,0,0,0,0,0,1,0,0,0,0,0,0,1919
3/16/2023,Kinross Gold Corporation,3.83,3.84,3.7,3.83,3.82,14862395.866666667,-0.777202073,0,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Alamos Gold Inc.,170,179.455,169.5,10.61,10.62,3143326.2333333334,2.5120772946859886,0.070710678,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Harmony Gold Mining Company Limited,3.54,3.575,3.44,3.48,3.61,3528177.2666666666,7.407407407,0.021213203435676942,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Pan American Silver Corp.,16.81,16.81,16.86,16.46,16.78,4676288.566666666,1.542257865515114,0.19798989873217676,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Endeavour Mining plc,3.22,3.22,3.23,3.2,3.22,2035108.3333333333,2.2364217252396257,0,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Osisko Gold Royalties Ltd,14.09,14.1,13.64,14.02,14.05,822812.4666666667,9.788566953797964,0.021213203435451015,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Eldorado Gold Corporation,9.6,9.6,9.2001,9.45,9.58,2375343,8.371559633027507,0.10606601717797859,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,IAMGOLD Corporation,2.37,2.38,2.3,2.36,2.35,5483187.5,-4.06504065,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,"Coeur Mining, Inc.",3,3.03,2.9,2.92,3.01,6150442.566666666,-11.78247734,0,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Equinox Gold Corp.,4.17,4.17,4.02,4.15,4.13,2168523,12.466124661246623,0.035355339059367163,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Orla Mining Ltd.,4.3,4.3,4,4,4.36,144057.33333333334,-3.147699758,0.035355339059348255,1,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Sandstorm Gold Ltd.,5.31,5.36,5.17,5.36,5.3,2796896.8,4.892367906066536,0.084852814,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Centerra Gold Inc.,6.19,6.19,5.88,6.09,6.13,201647.33333333334,-2.403846154,0.1555634918610607,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Seabridge Gold Inc.,11.35,11.37,10.93,11.13,11.36,279564.7,-1.329787234,0.014142135622599647,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,DRDGOLD Limited,7.49,7.5,7.21,7.41,7.39,353389.6,-1.462765957,0.042426407,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,Caledonia Mining Corporation Plc,13.73,14.14,13.5,14.14,13.73,43715.433333333334,11.338582677165366,0.12020815280171689,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,"Idaho Strategic Resources, Inc.",5,5.05,4.9,5,4.92,10477.433333333332,-6.367041199,0.028284271247470422,0,0,0,0,0,0,0,0,0,0,0,0,1919
3/16/2023,"Contango Ore, Inc.",23.49,23.49,23,23.25,22.6,1205.9666666666667,3.058510638297878,0.5727564927609458,0,1,0,0,0,0,0,0,0,0,0,0,1919
3/17/2023,Newmont Corporation,46.66,48.69,46.22,48.17,45.78,8174669.833333333,6.054601497137824,0.2333452377913421,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Agnico Eagle Mine,48.79,51.225,48.49,50.84,48.17,4130473.6,9.971879731775918,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Barrick Gold Cor,17.69,18.29,17.48,18.12,17.4,19868565,8.243727598566325,0.056568542,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Wheaton Precious Metals Corp.,43.99,45.73,43.63,45.3,43.38,2590981.6666666665,7.142857142857133,0.42426406871167005,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Franco-Nevada Corporation,137.65,145.78,137.65,143.5,136.77,768528.8,8.342770856927153,0.9050966799169503,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Gold Fields Limited,10.99,11.69,10.925,11.55,10.85,5971236.566666666,14.356435643564366,0.070710678,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,AngloGold Ashant,19.82,20.995,19.77,20.64,19.55,3510561.4,11.748781808337855,0.10606601717805879,0,0,0,1,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Kinross Gold Corporation,3.89,4.15,3.84,4.13,3.83,15130624.866666667,6.994818652849742,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Alamos Gold Inc.,175.28,175.8236,172.01,11.32,10.61,3130566.466666667,9.371980676328509,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Harmony Gold Mining Company Limited,3.54,3.855,3.5,3.77,3.48,3593118.3333333335,16.35802469135802,0.091923882,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Pan American Silver Corp.,16.8,16.8,17.87,17.58,16.46,4755663.033333333,8.451573103,0.22627416997963454,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Endeavour Mining plc,3.28,3.28,3.48,3.41,3.2,2096876.3333333333,8.945686900958474,0.014142135623700418,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Osisko Gold Royalties Ltd,14.21,14.97,14.05,14.84,14.02,829353.3333333334,16.209866875489432,0.021213203435454155,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Eldorado Gold Corporation,9.55,10.09,9.47,9.9,9.45,2387468.3333333335,13.532110091743116,0.091923882,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,IAMGOLD Corporation,2.4,2.54,2.3685,2.49,2.36,5493900.033333333,1.2195121951219614,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,"Coeur Mining, Inc.",2.97,3.095,2.88,3.08,2.92,6228279.966666667,-6.948640483,0.06363961,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Equinox Gold Corp.,4.19,4.59,4.14,4.54,4.15,2167498.7666666666,23.035230352303525,0.014142135623835775,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Orla Mining Ltd.,4.14,4.72,4.12,4.5,4,152246.2,8.958837772397098,0.25455844122715954,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Sandstorm Gold Ltd.,5.47,5.75,5.4,5.73,5.36,2833097.033333333,12.133072407045011,0.042426407,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Centerra Gold Inc.,6.18,6.47,6.1,6.36,6.09,204891.36666666667,1.9230769230769247,0.028284271,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Seabridge Gold Inc.,11.34,12.11,11.27,11.96,11.13,287148.86666666664,6.028368794326255,0.16263455967280244,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,DRDGOLD Limited,7.45,8.47,7.45,8.35,7.41,362857.9666666667,11.037234042553193,0.014142136,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,Caledonia Mining Corporation Plc,14.31,16.7,13.99,16.66,14.14,44879.46666666667,31.181102362204733,0.2899137802864878,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,"Idaho Strategic Resources, Inc.",5.05,5.05,4.94,4.99,5,10968.766666666666,-6.554307116,0.056568542,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/17/2023,"Contango Ore, Inc.",23.25,24.12,22.76,22.76,23.25,1270.8,0.8865248226950482,0.45961940777105387,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Newmont Corporation,46.66,48.69,46.22,48.17,48.17,8798170.3,6.054601497137824,1.6899852070358277,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Agnico Eagle Mine,48.79,51.225,48.49,50.84,50.84,4320702.033333333,9.971879731775918,1.8879751057681204,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Barrick Gold Cor,17.69,18.29,17.48,18.12,18.12,20311810.066666666,8.243727598566325,0.5091168824542884,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Wheaton Precious Metals Corp.,43.99,45.73,43.63,45.3,45.3,2754323.3333333335,7.142857142857133,1.3576450198780559,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Franco-Nevada Corporation,137.65,145.78,137.65,143.5,143.5,838081.4,8.342770856927153,4.758828637385133,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Gold Fields Limited,10.99,11.69,10.925,11.55,11.55,6288722.533333333,14.356435643564366,0.4949747468305581,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,AngloGold Ashant,19.82,20.995,19.77,20.64,20.64,3622893.3,11.748781808337855,0.7707463914933314,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Kinross Gold Corporation,3.89,4.15,3.84,4.13,4.13,15887131.466666667,6.994818652849742,0.21213203435596872,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Alamos Gold Inc.,175.28,175.8236,172.01,11.32,11.32,3410084.4,9.371980676328509,0.5020458146424652,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Harmony Gold Mining Company Limited,3.54,3.855,3.5,3.77,3.77,4348481.1,16.35802469135802,0.20506096654410738,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Pan American Silver Corp.,16.8,16.8,17.87,17.58,17.58,4929382.2,8.451573103,0.7919595949289175,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Endeavour Mining plc,3.28,3.28,3.48,3.41,3.41,2273726.8333333335,8.945686900958474,0.14849242404917362,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Osisko Gold Royalties Ltd,14.21,14.97,14.05,14.84,14.84,962984.9333333333,16.209866875489432,0.5798275605729639,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Eldorado Gold Corporation,9.55,10.09,9.47,9.9,9.9,2521743.4,13.532110091743116,0.3181980515339462,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,IAMGOLD Corporation,2.4,2.54,2.3685,2.49,2.49,5897818.233333333,1.2195121951219614,0.091923882,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,"Coeur Mining, Inc.",2.97,3.095,2.88,3.08,3.08,6634216.033333333,-6.948640483,0.11313708498983127,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Equinox Gold Corp.,4.19,4.59,4.14,4.54,4.54,2395775.8333333335,23.035230352303525,0.2757716446627554,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Orla Mining Ltd.,4.14,4.72,4.12,4.5,4.5,172208.93333333332,8.958837772397098,0.35355339059327523,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Sandstorm Gold Ltd.,5.47,5.75,5.4,5.73,5.73,2990031.533333333,12.133072407045011,0.2616295090390228,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Centerra Gold Inc.,6.18,6.47,6.1,6.36,6.36,210934.46666666667,1.9230769230769247,0.190918831,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Seabridge Gold Inc.,11.34,12.11,11.27,11.96,11.96,312875.56666666665,6.028368794326255,0.5868986283848088,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,DRDGOLD Limited,7.45,8.47,7.45,8.35,8.35,441984.93333333335,11.037234042553193,0.664680374,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,Caledonia Mining Corporation Plc,14.31,16.7,13.99,16.66,16.66,58157.13333333333,31.181102362204733,1.7819090885901028,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,"Idaho Strategic Resources, Inc.",5.05,5.05,4.94,4.99,4.99,11241.4,-6.554307116,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/18/2023,"Contango Ore, Inc.",23.25,24.12,22.76,22.76,22.76,1272.5333333333333,0.8865248226950482,0.3464823227811442,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Newmont Corporation,46.66,48.69,46.22,48.17,48.17,9459584.5,6.054601497137824,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Agnico Eagle Mine,48.79,51.225,48.49,50.84,50.84,4529711.833333333,9.971879731775918,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Barrick Gold Cor,17.69,18.29,17.48,18.12,18.12,21080410.133333333,8.243727598566325,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Wheaton Precious Metals Corp.,43.99,45.73,43.63,45.3,45.3,2927747.433333333,7.142857142857133,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Franco-Nevada Corporation,137.65,145.78,137.65,143.5,143.5,910270.6666666666,8.342770856927153,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Gold Fields Limited,10.99,11.69,10.925,11.55,11.55,6684191.233333333,14.356435643564366,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,AngloGold Ashant,19.82,20.995,19.77,20.64,20.64,3817765.8,11.748781808337855,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Kinross Gold Corporation,3.89,4.15,3.84,4.13,4.13,16445418,6.994818652849742,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Alamos Gold Inc.,175.28,175.8236,172.01,11.32,11.32,3719342.8666666667,9.371980676328509,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Harmony Gold Mining Company Limited,3.54,3.855,3.5,3.77,3.77,5088535.233333333,16.35802469135802,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Pan American Silver Corp.,16.8,16.8,17.87,17.58,17.58,5116868.733333333,8.451573103,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Endeavour Mining plc,3.28,3.28,3.48,3.41,3.41,2450934.1666666665,8.945686900958474,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Osisko Gold Royalties Ltd,14.21,14.97,14.05,14.84,14.84,1100950.8666666667,16.209866875489432,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Eldorado Gold Corporation,9.55,10.09,9.47,9.9,9.9,2628034.533333333,13.532110091743116,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,IAMGOLD Corporation,2.4,2.54,2.3685,2.49,2.49,6275519.333333333,1.2195121951219614,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,"Coeur Mining, Inc.",2.97,3.095,2.88,3.08,3.08,7111839.333333333,-6.948640483,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Equinox Gold Corp.,4.19,4.59,4.14,4.54,4.54,2613495,23.035230352303525,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Orla Mining Ltd.,4.14,4.72,4.12,4.5,4.5,191244.86666666667,8.958837772397098,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Sandstorm Gold Ltd.,5.47,5.75,5.4,5.73,5.73,3158288.7666666666,12.133072407045011,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Centerra Gold Inc.,6.18,6.47,6.1,6.36,6.36,220025.93333333332,1.9230769230769247,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Seabridge Gold Inc.,11.34,12.11,11.27,11.96,11.96,336131.9666666667,6.028368794326255,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,DRDGOLD Limited,7.45,8.47,7.45,8.35,8.35,519526.7,11.037234042553193,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,Caledonia Mining Corporation Plc,14.31,16.7,13.99,16.66,16.66,71645.63333333333,31.181102362204733,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,"Idaho Strategic Resources, Inc.",5.05,5.05,4.94,4.99,4.99,11365.433333333332,-6.554307116,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/19/2023,"Contango Ore, Inc.",23.25,24.12,22.76,22.76,22.76,1338.6,0.8865248226950482,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.8
3/20/2023,Newmont Corporation,48.71,48.99,47.68,47.82,48.17,10084983.133333333,5.866725702900152,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Agnico Eagle Mine,51.48,51.73,50.545,50.87,50.84,4498382.966666667,9.397849462365587,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Barrick Gold Cor,18.26,18.49,18.095,18.24,18.12,21893940.866666667,9.945750452079558,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Wheaton Precious Metals Corp.,45.8,46.65,45.66,46.08,45.3,3107497.533333333,9.897448127832098,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Franco-Nevada Corporation,144.87,146.53,143.321,144.58,143.5,977924.7333333333,10.882736406166138,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Gold Fields Limited,11.85,11.88,11.62,11.82,11.55,7106857.233333333,17.729083665338656,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,AngloGold Ashant,21.17,21.425,20.6299,21.18,20.64,4029744.533333333,16.373626373626376,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Kinross Gold Corporation,4.17,4.28,4.12,4.27,4.13,17122580.9,12.664907651715026,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Alamos Gold Inc.,174.51,177.6,174.51,11.39,11.32,4039753.6,11.886051080550107,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Harmony Gold Mining Company Limited,3.9,3.96,3.83,3.94,3.77,5850167.066666666,23.899371069182383,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Pan American Silver Corp.,17.78,17.78,18.04,17.83,17.58,5257730.033333333,13.784301212507966,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Endeavour Mining plc,3.43,3.43,3.53,3.48,3.41,2632019.5,13.72549019607843,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Osisko Gold Royalties Ltd,15,15.13,14.68,14.83,14.84,1234397.8666666667,16.863672182821123,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Eldorado Gold Corporation,9.97,10.075,9.84,10.04,9.9,2699070.7333333334,17.840375586854456,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,IAMGOLD Corporation,2.54,2.56,2.4901,2.54,2.49,6594019.4,9.012875536480685,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,"Coeur Mining, Inc.",3.1,3.28,3.09,3.24,3.08,7607519.166666667,2.857142857142867,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Equinox Gold Corp.,4.66,4.68,4.42,4.55,4.54,2804349.7,27.450980392156865,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Orla Mining Ltd.,4.63,4.68,4.53,4.66,4.5,211802.3,13.658536585365866,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Sandstorm Gold Ltd.,5.74,5.96,5.67,5.95,5.73,3339963.2333333334,17.125984251968507,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Centerra Gold Inc.,6.4,6.455,6.29,6.36,6.36,226638.73333333334,4.605263157894741,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Seabridge Gold Inc.,12.12,12.27,11.98,12.25,11.96,361515.23333333334,10.659439927732608,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,DRDGOLD Limited,8.51,8.79,8.3356,8.75,8.35,598452.5666666667,18.24324324324324,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,Caledonia Mining Corporation Plc,17.4,17.4,16.04,16.61,16.66,85003.03333333334,28.759689922480614,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,"Idaho Strategic Resources, Inc.",4.93,5,4.83,4.85,4.99,11337.3,-11.81818182,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.2
3/20/2023,"Contango Ore, Inc.",22.86,24.09,22.86,24.09,22.76,1420.2666666666667,0.8371703641691054,0,0,1,0,0,0,1,0,0,0,0,0,0,1979.2
3/21/2023,Newmont Corporation,47.13,47.16,45.9,46.6,47.82,10138878.133333333,5.358354058,0.2474873734152029,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Agnico Eagle Mine,49.93,50.04,49,49.47,50.87,4285236.566666666,8.964757709251101,0.021213203437108287,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Barrick Gold Cor,17.885,17.9,17.48,17.69,18.24,21948419.5,9.130166563849478,0.084852814,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Wheaton Precious Metals Corp.,45.19,45.56,44.6,45.05,46.08,3152063.3666666667,9.824475865,0.551543289,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Franco-Nevada Corporation,141.98,143.06,139.31,140.74,144.58,995610.5666666667,10.168297455968696,0.7636753236795744,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Gold Fields Limited,11.59,11.75,11.22,11.54,11.82,7173624.633333334,19.585492227979262,0.19091883092026743,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,AngloGold Ashant,20.9,20.97,20.32,20.81,21.18,4093323.3333333335,23.06327616794795,0.3818376618406686,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Kinross Gold Corporation,4.2,4.21,4.09,4.15,4.27,17187014.866666667,12.162162162162167,0.098994949,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Alamos Gold Inc.,177.72,180.51,177.55,10.99,11.39,4086104.033333333,9.462151394422321,0.049497474683331565,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Harmony Gold Mining Company Limited,3.82,3.84,3.66,3.73,3.94,5927359.633333334,23.920265780730904,0.12020815280173103,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Pan American Silver Corp.,17.57,17.57,17.6301,17.04,17.83,5267726.4,8.121827411167509,0.17677669529660234,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Endeavour Mining plc,3.42,3.42,3.425,3.29,3.48,2663589.6,8.580858086,0.049497475,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Osisko Gold Royalties Ltd,14.5,14.63,14.14,14.4,14.83,1252358.2,14.741035856573701,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Eldorado Gold Corporation,9.93,9.97,9.44,9.51,10.04,2672136.533333333,12.677725118483416,0.098994949,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,IAMGOLD Corporation,2.52,2.54,2.41,2.42,2.54,6531415.433333334,7.555555555555553,0.035355339059330686,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,"Coeur Mining, Inc.",3.2,3.2,3.09,3.16,3.24,7731552.866666666,1.2820512820512833,0.1131370849898363,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Equinox Gold Corp.,4.35,4.4,4.22,4.35,4.55,2805146.933333333,19.505494505494493,0.007071068,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Orla Mining Ltd.,4.6,4.65,4.5,4.65,4.66,230683.6,15.671641791044797,0.11313708498985224,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Sandstorm Gold Ltd.,5.84,5.86,5.53,5.58,5.95,3471887.8666666667,16.00831600831602,0.15556349186104865,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Centerra Gold Inc.,6.26,6.3199,5.97,6.07,6.36,227044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,Seabridge Gold Inc.,12.04,12.06,11.46,11.58,12.25,365165.76666666666,6.043956043956046,0.2050609665440404,0,0,0,0,0,0,0,0,0,0,0,0,1938
3/21/2023,DRDGOLD Limited,8.6,8.65,8.13,8.39,8.75,621426.5333333333,17.342657342657343,0.28284271247461257,0,0,0,0,0,0,0,0,0,0,0,0,1938
